"original_text","simplified_kindergarten","simplified_primary_school","simplified_secondary_school"
"motivated by recent suggestions to split the electron - electron interaction into a short - range part , to be treated within the density functional theory , and a long - range part , to be handled by other techniques we compute , with a diffusion monte carlo method , the ground - state energy of a uniform electron gas with a modified , short - range - only electron - electron interaction @xmath0 , for different values of the cutoff parameter @xmath1 and of the electron density . after deriving some exact limits , we propose an analytic representation of the correlation energy which accurately fits our monte carlo data and also includes , by construction , these exact limits , thus providing a reliable `` short - range local - density functional '' .","Here is the simplified text:

We want to know how electrons behave. 
We think we can use special math to help us.
We will use computers to do this.
We are trying to find a way to treat all of our data.","We wanted to find how electrons behave in a gas. We thought it would be easier if we didn't have to use complicated math. So, we divided the way that electrons interact with each other into two parts: one part that is closer together and another part that is farther away. 

We used computers to simulate this behavior. The ground state energy of an electron gas was calculated using a special computer method called Monte Carlo. We also looked at how electrons behave in different ways, like when the distance between them is very small or very large.","We are motivated to study the interaction between electrons in a uniform electron gas using two different approaches. 

First, we use a Monte Carlo method to calculate the ground-state energy of the system with a modified short-range-only electron-electron interaction at x=0. 

Next, we derive some exact limits and propose an analytic representation of the correlation energy that accurately fits our data and includes these limits."
"Potassium tartrate, dipotassium tartrate or argol has formula K2C4H4O6. It is the potassium salt of tartaric acid. It is often confused with potassium bitartrate, also known as cream of tartar. As a food additive, it shares the E number E336 with potassium bitartrate. Manufacturing Potassium tartrate is produced by the reaction of tartaric acid with potassium sodium tartrate (rochelle salt), and potassium sulfate, followed by filtration, purification, precipitation and drying. Other compounds Tartar emetic is produced when potassium tartrate is heated with antimony trioxide. Tartar emetic causes intense nausea, prostration and vomiting by irritating the gastrointestinal mucosa. References Potassium compounds Tartrates Food acidity regulators Food antioxidants E-number additives","Potassium salt of tartaric acid is called potassium tartrate. It helps keep food safe.","Potassium tartrate has a chemical formula K2C4H4O6. It is made from tartaric acid and salt. People often get it mixed up with another type of potassium compound called cream of tartar. 

It's used as a food ingredient to help keep things acidic. Potassium compounds are important for many things, like keeping our bodies healthy.

Tartar emetic is a strong medicine that can make you feel sick if you take too much of it. It's made from potassium tartrate and some other chemicals.","Potassium tartrate has the chemical formula K2C4H4O6. It is a salt of tartaric acid and is often confused with cream of tartar. As a food additive, it shares the same E number as cream of tartar. Potassium tartrate is made by reacting tartaric acid with potassium sodium tartrate and then filtering and purifying it."
"Mauregatus the Usurper () was the king of Asturias from 783 to 788 or 789. He was an illegitimate son of Alfonso I, supposedly by a Moorish serf. He usurped the throne on the death of Silo, the husband of his half sister Adosinda and earning himself the nickname of the Usurper. The nobility had elected Alfonso II at Adosinda's insistence, but Mauregatus assembled a large army of supporters and forced Alfonso into Álava. Nothing is known in detail of his reign. The adoptionist dispute was raging between Elipandus, Archbishop of Toledo, and Beatus of Liébana and even occasioned the intervention of Charlemagne. Mauregatus also sent back an invading Muslim force. During his reign a hymn to Saint James was composed with an acrostic mentioning the king's name. This is considered to presage the legend of the saint's burial at Santiago de Compostela. References 789 deaths Beni Alfons Year of birth unknown Illegitimate children of Spanish monarchs 8th-century Asturian monarchs","Mauregatus was king of Asturias. He took the throne when his brother died. He wasn't a real son of Alfonso I. Some people think he might have been born to a servant.

He got angry with Silo and took over the kingdom. The nobles chose another man, Alfonso II, but Mauregatus had many soldiers. He made Alfonso go away from Álava.

There was a big fight between two men who disagreed about something. A king named Charlemagne helped them. Mauregatus sent some people to fight against Muslims.

A song was written for Saint James with his name on it. This might help find where he is now.","Mauregatus was a king who lived in the country of Asturias from 783 to 788. He wasn't born into the royal family but was thought to be the son of Alfonso I by a Moorish servant. This made him think he could take over the throne, and he did when his half-sister Adosinda died. Mauregatus took the throne and became known as the Usurper because people thought he wasn't really born into the royal family. He had many soldiers who supported him and helped him get rid of Alfonso I. The nobles chose Alfonso II to be king, but Mauregatus gathered a big army and forced Alfonso I out of his home in Álava. We don't know much about what happened during Mauregatus' time as king. He also sent an army back to fight against the Muslims who were trying to invade Asturias. A song was written with words that spelled out Mauregatus' name, and it's believed this might have helped make a legend about his life.","Mauregatus was a king who ruled Asturias from 783 to 788 or 789. He was the son of Alfonso I and claimed he was by a Moorish serf. This made him unpopular with many people in Asturias. Mauregatus took over the throne after Silo, Adosinda's husband, died. The nobles chose Alfonso II to be king instead, but Mauregatus gathered support from his own army and forced Alfonso into Álava. Little is known about Mauregatus' reign. He also sent an invading force back to Muslim lands. During this time, a hymn was written in honor of Saint James with the name of the king on it. This may have helped spread stories about Saint James' burial place at Santiago de Compostela."
"They say imitation is the sincerest form of flattery. An adorable 16 month-old baby replicates his father's beatbox ability with real passion, vigour and exuberance in this heartwarming video. The footage was filmed in Geneva, Switzerland earlier this month as the father and son enjoyed a special bonding moment. Cute: The adorable baby listens attentively to his dad's beatbox moments before he tries it himself . The father starts his beatbox routine first and then he encourages his 16-month old son to follow suit. The baby exudes confidence and he immediately accepts the challenge by swiftly demonstrating his admirable vocal ability, timing and rhythm. Your turn: The father then encourages his 16 month-old son to try some beatboxing . Baby beatbox: The baby shows lots of confidence and he performs with lots of enthusiasm . Chip off the old block: The baby also imitates his dad with real enthusiasm and surprising accuracy . The smiling baby demonstrates that the ability to beatbox is a family tradition by imitating his dad with real enthusiasm and surprising accuracy. The father looks very proud of his son as he watches the happy infant enjoying the amusing rendition during the short video.","They say babies like to copy what their dads do. A baby boy makes a funny sound on a machine that makes music with his voice. The dad shows him how it's done and then he tries it too. The baby is very good at making the same sound. He listens carefully to his dad's sounds before trying them himself.","A 16-month-old baby likes to play music like his dad. He makes funny sounds when he beats a drum with his mouth. His dad shows him how it's done and then says ""try it!"" The baby tries and does a great job. He even beats the same rhythm as his dad!","A 16-month-old baby in Switzerland makes his father beatbox like him. They record it together in Geneva earlier this month and watch a funny video of their special moment. The baby listens carefully to his dad's beatboxing before trying it himself. He does it well and the dad is proud of him."
"moving target defense ( mtd ) can enhance the resilience of cyber systems against attacks . although there have been many mtd techniques , there is no systematic understanding and _ quantitative _ characterization of the power of mtd . in this paper , we propose to use a cyber epidemic dynamics approach to characterize the power of mtd . we define and investigate two complementary measures that are applicable when the defender aims to deploy mtd to achieve a certain security goal . one measure emphasizes the _ maximum _ portion of time during which the system can afford to stay in an undesired configuration ( or posture ) , without considering the cost of deploying mtd . the other measure emphasizes the _ minimum _ cost of deploying mtd , while accommodating that the system has to stay in an undesired configuration ( or posture ) for a given portion of time . our analytic studies lead to algorithms for optimally deploying mtd .","moving target defense helps keep computers safe from bad people. 

There are many ways to make defenses better. We want to know how strong they can be.

We will use a new way of thinking about computer defenses. This way is good for two things: 

1. How long the computer stays in an ""bad"" place.
2. How much it costs to stay in that bad place.","Here is the simplified text:

Moving target defense can help keep cyber systems safe from attacks. There have been many ways to do this, but we don't know how strong they are yet. In a new paper, we want to find out more about moving target defense. We will use a special way of thinking about it called ""cyber epidemic dynamics"". This helps us understand how much power moving target defense can give cyber systems.","Moving target defense can help cyber systems be more resilient against attacks. Despite many techniques used, there's no clear understanding of how powerful moving target defenses work. This paper proposes a new approach called cyber epidemic dynamics to study their power. Two measures are proposed: one focuses on the time system can stay in an undesired configuration without considering cost, and another considers both cost and staying in that configuration for a certain amount of time. Analytic studies show algorithms for optimal moving target defense deployment."
"A perfect square is an element of algebraic structure that is equal to the square of another element. Square number, a perfect square integer Entertainment Perfect Square, a live recording by the band R.E.M. Perfect Square (publisher), a children's imprint label by Viz Media. See also Perfect square dissection, a dissection of a geometric square into smaller squares, all of different sizes Perfect square trinomials, a method of factoring polynomials","A perfect square is a special kind of number that is easy to work with.","A perfect square is a special kind of number that can be expressed as the square of another number. It's like a puzzle where you take a square piece and turn it into smaller squares. Perfect squares are used in math to help us solve problems. They're also used in music, movies, and other things.","A perfect square is an element in algebra that is the result of squaring another number. It's also known as a square number or entertainment product. The term ""perfect"" refers to its properties."
"Bendidee is a national park in the Goondiwindi Region, Queensland, Australia. Geography The park is north east of Goondiwindi on the Darling Downs, 264 km west of Brisbane. The park is part of the Brigalow Belt South bioregion and lies within the water catchment areas of the Macintyre and Weir rivers. The park was established to conserve an area of remaining brigalow–belah plant communities. Bendidee State Forest is adjacent to the national park to its north. The elevation of the terrain is 245 meters. Fauna A total of five rare or threatened species have been identified within the park. 30 amphibians and reptiles as well as more than 89 invertebrates have been found at Bendidee, including the endangered Bull oak jewel butterfly. The most interesting inhabitants of the park are the legless lizard (Paradelma orientalis) and the small Dwyer's Hooded Snake (Parasuta dwyeri). Amenities The park provides for walking, bird watching and nature appreciation activities. See also Protected areas of Queensland References National parks of Queensland Protected areas established in 1979 1979 establishments in Australia Darling Downs","Bendidee is a big park near Goondiwindi. It's on the way to Brisbane. The park has trees and water. There are animals that live there too. They like to play here.","Bendidee is a big area in the state of Queensland, Australia. It's located near Goondiwindi and about 264 kilometers west of Brisbane. Bendidee is part of a special region called Brigalow Belt South that also includes some rivers. The park was made to help keep an important type of plant called brigalow alive.

There are many different kinds of animals living in Bendidee, including frogs, snakes and insects. Some of these animals are very rare or endangered, which means they need special protection. There are five species that have been found in the park, including a beautiful butterfly.

Bendidee is also a great place to walk and see birds. You can learn about nature and help take care of it here too.","Bendidee is a national park located near Goondiwindi in Queensland, Australia. It's situated north-east of Goondiwindi and about 264 km west of Brisbane. The park covers an area within the Brigalow Belt South bioregion and water catchment areas of the Macintyre and Weir rivers. A conservation effort was made to protect remaining brigalow-bleah plant communities in the area. Bendidee State Forest is adjacent to the national park to its north. The terrain elevation is 245 meters. Five rare or threatened species have been identified within the park, including a butterfly and several reptiles and amphibians. The park offers activities like walking, bird watching, and nature appreciation."
"we present a simple method for determining the exact noise power spectra in linear chemical reaction networks . we apply the method to networks which are representative of biochemical processes such as gene expression and signal detection . our results clarify how noise is transmitted by signal detection motifs , and indicate how to coarse - grain networks by the elimination of fast reactions .","we show a way to find what makes noise in chemical things that happen inside living things . we use this way on things like making genes work right . our results help us understand how noise is sent and how to make things less noisy .","We show a way to figure out exactly how much sound is in chemical reaction systems. We use this method on systems that are similar to things like gene expression and signal detection. Our results help us understand how noise travels through these systems and how we can make them work better by simplifying them.","We present a simple way to find out exactly what noise sounds like in chemical reaction networks. We use this method on networks that are similar to those found in biochemical processes such as gene expression and signal detection. Our results show how noise is transmitted through certain patterns of signals, and help us understand how these networks can be simplified by removing fast reactions."
"In open systems, a virtual terminal (VT) is an application service that: Allows host terminals on a multi-user network to interact with other hosts regardless of terminal type and characteristics, Allows remote log-on by local area network managers for the purpose of management, Allows users to access information from another host processor for transaction processing, Serves as a backup facility. PuTTY is an example of a virtual terminal. ITU-T defines a virtual terminal protocol based on the OSI application layer protocols. However, the virtual terminal protocol is not widely used on the Internet. See also Pseudo terminal for the software interface that provides access to virtual terminals Secure Shell Telnet Terminal emulator for an application program that provides access to virtual terminals Virtual console for an analogous concept that provides several local consoles Sources Computer terminals ITU-T recommendations","In systems with many users, a special way of talking is used. 
It helps computers talk to each other.
It lets people log in from their own computer.
It shows information on another computer.
This is like a secret door that only one person can open.","In computer systems, a virtual terminal is like a special way of talking to other computers on the same network. It helps different types of computers talk to each other and also lets managers control them from another part of the network. A virtual terminal can give you access to information from other computers. This is useful for keeping track of things that need to be done.","In open systems, a virtual terminal is a service that allows multiple users on a network to interact with each other and the system. It can also be used by remote managers to manage hosts and access information from other hosts. A virtual terminal provides a way for different types of terminals to communicate with each other."
"we apply the generalized second law of thermodynamics to discriminate among quantum corrections ( whether logarithmic or power - law ) to the entropy of the apparent horizon in spatially friedmann - robertson - walker universes . we use the corresponding modified friedmann equations along with either clausius relation or the principle of equipartition of the energy to set limits on the value of a characteristic parameter entering the said corrections .","we try to figure out how entropy changes in special spaces.","We study how the laws of thermodynamics work in special spaces called Friedmann-Robertson-Walker universes. 

In these universes, we look at how entropy changes. Entropy is like a measure of disorder or mess.

To understand this better, we use some modified versions of the laws that describe how things change in these universes. We also use two rules to limit how big something can be: one from physics and another about energy.","We study how quantum effects affect the entropy of the ""apparent"" boundary in Friedmann-Robertson-Walker universes. We use modified versions of these equations along with two laws to set limits on a key parameter that influences these corrections."
"(CNN) -- Russian authorities detained 140 people -- more than 30 of them foreign nationals -- on Friday in a raid targeting suspected members of Islamic extremist groups, state media reported. The operation was conducted at a place of worship in Dar Ul-Arkam in southern Moscow, state-run RIA Novosti reported, citing information from law enforcement agencies. Members of Russia's Federal Security Service, or FSB, carried out the raid along with police. Russia Today, a state-funded television network, said the FSB issued a statement about the raid. This site has been visited in the past by suspected radicals -- some from the North Caucasus region, which includes Chechnya -- the RIA Novosti report said.","Russian police caught 140 people. They were at a church. The police and police officers went there to catch bad guys. Some of them are from other countries.","Russian police arrested 140 people on Friday because they think they are connected to extremist groups. This happened at a place of worship in Moscow where many Muslims live. The police worked with other law enforcement officers and took some of the people into custody. A group that helps keep Russia safe, called the Federal Security Service, said it was involved in the arrest.","Russian authorities detained 140 people on Friday in a raid targeting suspected members of extremist groups. The operation took place at a mosque in southern Moscow. The Russian Federal Security Service, or FSB, carried out the raid along with police. This is not the first time the FSB has targeted mosques and individuals suspected of radical activities."
"Bloomington may refer to: Places U.S.A. (most commonly) Bloomington, Illinois Bloomington, Indiana Bloomington, Minnesota U.S.A. (less commonly) Bloomington, California Bloomington, Idaho Bloomington, Kansas Bloomington, Maryland Bloomington, Missouri Bloomington, Nebraska Bloomington, New York Bloomington, Ohio Bloomington, South Dakota Bloomington, Texas Bloomington, Utah Bloomington (Louisa, Virginia), a historic house Bloomington, Wisconsin Bloomington (town), Wisconsin Bloomington Township, McLean County, Illinois Bloomington Township, Indiana Bloomington Township, Decatur County, Iowa Bloomington Township, Muscatine County, Iowa Bloomington Township, Kansas Bloomington Township, Minnesota Bloomington Township, Missouri New Bloomington, Ohio Canada Bloomington, Nova Scotia Bloomington, Stormont-Dundas-Glengarry, Ontario Bloomington, York Region, Ontario Other Bloomington (album), a 1993 Branford Marsalis live album Bloomington (film), a 2010 film See also Bloomington Thunder (disambiguation)","Bloomington is a city. It's in the United States. There are many places called Bloomington.","Bloomington is a city in the United States. It can be found in several states: Illinois, Indiana, Minnesota, California, Idaho, Kansas, Maryland, Missouri, Nebraska, New York, Ohio, South Dakota, Texas, Utah, and Wisconsin.

There are also other places called Bloomington in Canada and Ontario.","Bloomington is a city in the United States. It can be found in several states including Illinois, Indiana, Minnesota, California, Idaho, Kansas, Maryland, Missouri, Nebraska, New York, Ohio, South Dakota, Texas, Utah, Wisconsin, and Iowa.

There are also other places called Bloomington around the world."
"we introduce geoplotlib , an open - source python toolbox for visualizing geographical data . geoplotlib supports the development of hardware - accelerated interactive visualizations in pure python , and provides implementations of dot maps , kernel density estimation , spatial graphs , voronoi tesselation , shapefiles and many more common spatial visualizations . we describe geoplotlib design , functionalities and use cases .","we have a tool to show where things are on the earth.","We introduce Geoplotlib. It's a tool that helps us make maps with pictures in Python. 

Geoplotlib can show how different things are spread out on the Earth. It has lots of ways to do this, like making maps of dots or shapes.","We introduce Geoplotlib, an open-source Python toolbox for visualizing geographical data. It supports developing hardware-accelerated interactive visualizations in pure Python and provides implementations of various common spatial visualizations such as dot maps, kernel density estimation, spatial graphs, and shapefiles."
"Schwarzwald-Baar is a Landkreis (district) in the south of Baden-Württemberg, Germany. Neighboring districts are (from north clockwise) Ortenaukreis, Rottweil, Tuttlingen, Constance, the Swiss canton of Schaffhausen, and the districts Waldshut, Breisgau-Hochschwarzwald and Emmendingen. History The district was created in 1973, when the two districts Donaueschingen and Villingen were merged. Geography The district got its name from the two predominant landscapes in the district. The Black Forest (Schwarzwald), and the Baar, the foothills between the Black Forest and the Swabian Alb. Both the Danube River and the Neckar River have their origins in the Schwarzwald and Baar district. Coat of arms The coat of arms is modeled after the two coat of arms of the cities of Villingen and Schwenningen. Villingen had a horizontally divided blue-and-white arms, while Schwenningen had a vertically divided blue-and-white arms. Combining both divisions gives the four fields. The eagle in the top-left quarter is taken from the coat of arms of the city of Villingen, and derives from the Zähringen family who ruled that city in the 13th century. Cities and towns References External links Official website (German) Freiburg (region) Districts of Baden-Württemberg","Schwarzwald-Baar is a place in Germany. It's near other places like Ortenaukreis and Rottweil. A long time ago, two parts were joined together.

The district has mountains called Black Forest and hills called Baar. The rivers Danube and Neckar come from here too.","Schwarzwald-Baar is a big area in southern Germany where you can find mountains called the Black Forest. It's near other areas like Ortenau and Rottweil. A long time ago, two parts of this area were joined together to make one bigger district.

The district got its name from the two main landscapes: the Black Forest and a place called Baar. The Black Forest is very dark and has lots of trees. There are also hills near the forest that are called the Baar. Both rivers, the Danube and the Neckar, start in this area too.

A special symbol on the district's coat of arms comes from two old cities: Villingen and Schwenningen. The eagle is a bird that lives in these cities, and it has blue and white feathers.","Schwarzwald-Baar is a district in southern Germany. It borders several neighboring districts. The district was created in 1973 when the Donaueschingen and Villingen districts were merged.

The district's name comes from its two main landscapes: the Black Forest (Schwarzwald) and the Baar, which are between the Black Forest and the Swabian Alb. Both rivers have their origins in this area.

The coat of arms is based on those of the cities Villingen and Schwenningen. The eagle in the top-left quarter comes from the coat of arms of Villingen and represents the Zähringen family, who ruled that city in the 13th century."
"Briartite is an opaque iron-grey metallic sulfide mineral, Cu2(Zn,Fe)GeS4 with traces of Ga and Sn, found as inclusions in other germanium-gallium-bearing sulfides. It was discovered at the Prince Léopold Mine, Kipushi, Shaba, Congo (Léopoldville) in 1965 by Francotte and others, and named for Gaston Briart who had studied formations at Kipushi. Briartite is also found in Namibia, Greece, and Spain. See also List of minerals List of minerals named after people References Copper minerals Zinc minerals Iron(II) minerals Germanium minerals Sulfide minerals Tetragonal minerals Minerals in space group 121","Briartite is a special rock that looks grey. It's made from iron and other metals. People found it at mines in Africa.","Briartite is a special kind of mineral that is made up of iron and other metals. It has a grey color like the sky on a sunny day. People found it in mines in Africa and Europe. They named it after Gaston Briart because he studied rocks at one of those places.","Briartite is a rare iron-grey mineral made of copper and other metals. It was discovered in the Prince Léopold Mine in Congo in 1965 by French geologists."
"we present results from an instrument combining surface acoustic wave ( saw ) propagation and surface plasmon resonance ( spr ) measurements . the objective is to use two independent methods , the former based on adsorbed mass change measurements and the latter on surface dielectric properties variations , to identify physical properties of protein layers , and more specifically their water content . we display mass sensitivity calibration curves using electrodeposition of copper leading to a sensitivity in liquid of 150@xmath0 @xmath1 for the love mode device used here , and the application to monitoring biological processes . the extraction of protein layer thickness and protein to water content ratio is also presented for s - layer proteins under investigation . we obtain respectively 4.7@xmath20.7 nm and 75@xmath215% .","we use a special tool that helps us know how the protein layers are made up of water. 

the tool shows how well it can measure changes in the protein layers. 
it also shows how different liquids affect the protein layers. 

we used this tool to make sure our results were correct.","We have a special tool that helps us learn about the structure of protein layers on surfaces. 

This tool uses two different ways to measure how much these proteins change when they are in contact with each other. 
One way is by measuring how much mass changes when the proteins touch.
The other way is by looking at how the light waves (called dielectric properties) behave when the proteins are near.

We used this special tool to see if we can find out more about the water content of these protein layers. 

We also looked at how thick and how full the protein layers were, compared to a layer made from other types of proteins.","We've analyzed data from an instrument that combines two methods: one using changes in mass when a protein layer is exposed to air, and the other measuring how the properties of the layer change as it comes into contact with water. This helps us understand the physical properties of these layers, including their water content. We used a technique called electrodeposition to measure this sensitivity, which allowed us to detect changes in the device's performance when exposed to liquid. The results show that we can accurately measure protein layer thickness and the ratio of protein to water content for specific types of proteins under investigation."
"nucleation in the two - dimensional @xmath0-state potts model has been studied by means of monte - carlo simulations using the heat - bath dynamics . the initial metastable state has been prepared by magnetic quench of the ordered low - temperature phase . the magnetic field dependence of the nucleation time has been measured as the function of the magnetic field for different @xmath0 and lattice sizes at @xmath1 . a size - dependent crossover from the coalescence to nucleation region is observed at all @xmath0 . the magnetic field dependence of the nucleation time is roughly described by the classical nucleation theory . our data show increase of the anisotropy in the shape of the critical droplets with increase of @xmath0 . * key words : * potts model , nucleation , metastable state , critical droplet , monte - carlo simulations .","nucleating happens in a special way on a computer. 
it uses heat to make the particles move fast.
the first time it gets stuck is when it's cold and slow.
it moves faster when it's warm and slow.
the size of the computer matters.
more or less, it starts to get stuck again.","In a special kind of computer simulation called Monte Carlo, scientists studied how tiny particles can come together to form bigger ones in a two-dimensional space. They made the particles start as a special kind of ordered phase at very low temperatures.

The scientists then changed the temperature and looked at how long it took for these particles to come together into a new, bigger state. They also looked at how strong the magnetic field was that they were using.

As they increased the size of the particles or the strength of the magnetic field, they found out that coming together happened faster in some cases than in others. This is because the particles are attracted to each other more strongly when they are closer together.

The scientists also noticed that as the temperature got higher, the shape of the tiny droplets (which are like bubbles) changed.","In a two-dimensional Potts model at low temperatures, researchers have studied the process of nucleating new phases using Monte Carlo simulations. The initial stable phase was created by cooling an ordered phase from below its freezing point. As the magnetic field was applied, the time it took to form new nuclei (the precursor to crystallization) varied depending on the strength and size of the magnetic field. A crossover from coalescence to nucleation occurred at all magnetic fields tested. The time for nucleation is roughly described by classical theory. With increasing magnetic field strength, the shape of the critical droplets changed."
"The year 647 BC was a year of the pre-Julian Roman calendar. In the Roman Empire, it was known as year 107 Ab urbe condita . The denomination 647 BC for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years. Events Middle East Elam refuses to extradite an Aramaean prince, giving the king Ashurbanipal of Assyria an excuse to invade the country. He sacks the city of Susa. Ashurbanipal and his Queen in the Garden, from the palace at Nineveh (modern Kuyunjik, Iraq), is made. It is now at the British Museum, London. Births Deaths References","647 BC was a year.
The Roman Empire had this year.
It's called 107 Ab urbe condita.
People used it in Europe a long time ago.

Middle East people don't give back their prince.
Aramaean prince goes to another country.
King Ashurbanipal is mad and wants to invade.
He takes the city of Susa.

Ashurbanipal and his wife are made pictures.
They live at Nineveh, now in Iraq.","647 BC was a very old year in an ancient calendar called the Roman calendar. This calendar was used by many countries, including Rome. 

In 647 BC, there were some important events that happened in the world. One of these events was when a king named Ashurbanipal from a country called Assyria wanted to invade another country called Elam. He took over their city and made it his own.

Ashurbanipal also had a queen with him. She lived in a beautiful palace in Nineveh, which is now in Iraq. 

A long time ago, people used a special calendar called the Anno Domini (AD) to count years. But this year 647 BC was already known by another name: 107 Ab urbe condita.

This means that 647 BC was an old year that had been named before. It's like how we use different names for months of the year, but they all mean the same thing.","647 BC was a year in the Roman Empire's calendar. In this time period, it was known as 107 Ab urbe condita. The year 647 BC has been used to name years since the medieval period when the Anno Domini calendar became common in Europe. Events in the Middle East refuse to hand over an Aramaean prince to Assyria, which leads King Ashurbanipal of Assyria to invade the country and sack the city of Susa."
"(CNN) -- At least 36 people were killed in a stampede at a stadium in Mali after a speech by a prominent imam, the British Embassy in the country said Tuesday. The stampede at the Modibo Keita stadium took place Monday afternoon as the crowd was leaving the facility, said Mohamed Ba, a consular at the embassy. Another 64 people were wounded, he said. The crowd had come to hear Imam Osman Madani Haidara speak. ""The stadium seats 25,000 and it was absolutely full, as it is every time Imam Osman Madani Haidara gives a sermon,"" Ba said.","People died in a big crowd at a stadium.
Many people were hurt when they ran away.","(CNN) - Many people died in a big crowd at a stadium in Mali on Monday. A famous imam gave a speech there and many people were very excited to hear him. But when they left the stadium, some people got hurt. The imam's words made them feel sad and scared.","At least 36 people were killed in a stampede at a stadium in Mali after a speech by an imam. The crowd had gathered to listen to the imam speak at Modibo Keita Stadium on Monday afternoon. Another 64 people were injured during the incident."
"By . Oliver Todd . Follow @@oliver_todd . Controversial striker Nile Ranger has signed for crisis club Blackpool. The former Newcastle United and Swindon centre forward has agreed a one year deal at Bloomfield Road, with the option of a further year. He is available for selection in the seaside club's first home game of the season against Blackburn on Saturday. On his way: Former Newcastle striker Nile Ranger has agreed terms with Blackpool . Ranger, whose career has been blighted by a string of off-field controversies, left Swindon Town in May after his contract was mutually terminated. The 23-year-old former England youth international scored eight goals in 22 games for Swindon. He has also had spells on loan at Barnsley and Sheffield Wednesday while on Newcastle’s books.","Oliver Todd is a player.
He plays football.
Nile Ranger signed with Blackpool.
Blackpool wants him to play now.
Nile will play in the first game.","Nile Ranger is a football player who plays for Blackpool. He signed with the club from another team called Swindon Town. Nile wants to play for Blackpool again because he likes their team. He has been playing for other teams like Newcastle United and Barnsley before.","Nile Ranger, a striker from Newcastle United and Swindon Town, has signed with Blackpool. The deal is one year long, with an option for another year. He will join the team at Bloomfield Road in time for their first home game against Blackburn on Saturday."
"Washington (CNN) -- A cancer with no place in the 21st Century. A poison opposed with ""every breath in our body."" Talk is tough against ISIS, the Sunni jihadists rampaging through Syria and northern Iraq, following the group's release of a video showing the beheading American journalist James Foley. But what is the international community actually doing? Here is a breakdown by country of steps taken or announced: . United States . More than two years after President Barack Obama brought home combat troops from a lengthy war in Iraq, a new mission creeps upward.","Washington - A bad sickness that doesn't exist now. 
It's like a bad breath that hurts everyone. 
The US is trying to stop ISIS. 

Country by country:
United States
More troops are coming home from Iraq.","Washington - This is about something very bad that affects many people. It's called cancer and it's not supposed to exist anymore. 

A group of people who are opposed to this kind of cancer say we should be careful with our air and water because they can get sick from breathing in the wrong things. They also want us to stop fighting a war in a country called Iraq.

In other countries, there have been steps taken or announced to help deal with this problem.","Washington - The US is not taking action against cancer. It's a serious disease that can harm people. 

The international community has taken steps to address the situation with ISIS, a group of Sunni jihadists who are attacking Syria and northern Iraq. They released a video showing the beheading of American journalist James Foley.

Here's what some countries have done:

* United States: The US is still fighting in Iraq.
* Other countries: Some other countries have announced plans to take action against ISIS."
"Mare Anguis (Latin anguis, the ""serpent sea"") is a lunar mare located on the near side of the Moon, about 150 kilometers in diameter. Located within the Crisium basin, Mare Anguis is a part of the Nectarian System, meaning that it was formed during the Nectarian time period. Like most mare, the surface of Mare Anguis is dark, indicating that it has been filled with volcanic basalt. It forms part of a concentric ring to the northeast of the Crisium rim, and it lies at an elevation 800 m above Mare Crisium. Channels lead down from Mare Anguis to Mare Chrisium, with some possible indications of lava flow. The small, 7–km diameter crater Eimmart A lies at the east edge of Mare Anguis. It is a proposed source for the Antarctic meteorite ALHA81005. The impact appears to have excavated mare basalt, which probably accounts for the olivine/low-Ca pyroxene mixture found in the spectrum. References Anguis Anguis","Mare Anguis is a big lake on the Moon. It's very dark because it has rocks that make it hot. The lake is part of a special system called Nectarian. It was made a long time ago.","Mare Anguis is a big lake on the Moon. It's about 150 kilometers wide and has dark water. The ground around it is covered with rock that was made from volcanoes. There are channels in Mare Anguis that lead to another lake called Mare Chrisium. A small crater is near Mare Anguis, and scientists think this might be where a big meteorite fell a long time ago.","Mare Anguis is a large dark area on the Moon's surface. It's located near the Moon's equator and has a diameter of about 150 kilometers. Mare Anguis was formed during the time when the Moon was still growing in size. The surface of Mare Anguis is covered with volcanic rock, which suggests that it's been filled with lava from volcanoes. A ring-like structure surrounds Mare Anguis, and it's located at an elevation of around 800 meters above another nearby area called Mare Crisium. There are channels leading down to Mare Chrisium, and a small crater named Eimmart A is near the edge of Mare Anguis."
"In telecommunication, an automatic redial is a service feature that allows the user to dial, by depressing a single key or a few keys, the most recent telephone number dialed at that instrument. Note: Automatic redial is often associated with the telephone instrument, but may be provided by a PBX, or by the central office. Synonym last number redial. Contrast with automatic calling unit. Often one must subscribe to a caller ID for use of this function on a landline. References Calling features Telecommunications","In phones, you can call again.
You press one button or some buttons and the last number is called.
It's like calling your friend, but it's automatic.
Some phones have this feature by themselves.
You need to ask for it on a phone.","In telephones, an automatic dial is when you press a button or two buttons to go back to the last number you called. This can be done with one key or more keys. It's like going back to the last phone number you dialed.","In telecommunication, an automatic redial is a service that lets you dial the most recent number you've used at a phone. It's often done by pressing one key or a few keys on your phone. This feature can be provided by a telephone exchange (PBX) or the central office."
